,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-04-10,4203,1015,709,457,805,417,220,309,133,138
2021-04-11,2349,425,383,479,582,78,202,74,46,80
2021-04-12,13638,3450,2207,3738,679,715,811,758,910,370
2021-04-13,14710,3977,2143,3469,941,852,719,944,1075,590
2021-04-14,15436,3872,2054,3616,844,814,1030,784,983,1439
2021-04-15,15458,4109,1930,3477,819,747,1721,229,1007,1419
2021-04-16,16738,4640,1539,5015,862,757,1205,384,1028,1308
2021-04-17,5150,1035,243,342,1153,154,1463,103,119,538
2021-04-18,2656,400,217,428,786,142,407,14,57,205
2021-04-19,12750,3846,1046,3381,432,452,787,486,1040,1280
2021-04-20,14198,4610,1514,2937,320,534,1043,750,1445,1045
2021-04-21,13556,4289,1336,3386,61,517,932,757,1210,1068
2021-04-22,17495,4626,2390,3925,1700,462,547,1371,1277,1197
2021-04-23,25505,5273,2810,4094,3904,1148,3655,1304,1871,1446
2021-04-24,9180,1178,299,672,2800,440,2362,157,161,1111
2021-04-25,3763,862,175,195,1592,517,173,24,37,188
2021-04-26,20909,3865,2801,4244,710,1272,2885,1537,2126,1469
2021-04-27,26463,8278,2720,4270,358,885,3673,2071,2202,2006
2021-04-28,30513,9540,4291,6823,149,734,3016,1893,2005,2062
2021-04-29,29348,8934,4901,7765,109,952,2364,1712,1657,954
2021-04-30,33715,10373,5698,9019,51,1324,1886,1874,2247,1243
2021-05-01,4066,1143,386,370,22,427,876,378,201,263
2021-05-02,1836,479,291,133,0,109,666,23,44,91
2021-05-03,21258,7341,3901,6146,9,838,1394,492,783,354
2021-05-04,25347,3883,6307,8788,1350,892,1546,1098,1211,272
2021-05-05,26592,6207,7406,7295,1356,1004,1057,720,1308,239
2021-05-06,20607,8568,4276,4099,226,598,903,709,1043,185
2021-05-07,17954,8508,724,3983,14,1256,756,710,1852,151
2021-05-08,5111,1786,131,864,1,437,291,259,1295,47
2021-05-09,857,269,5,130,0,217,148,11,59,18
2021-05-10,7497,1080,327,2234,0,1152,425,587,1586,106
2021-05-11,7180,1027,367,1547,0,1187,295,527,2116,114
2021-05-12,5686,901,390,793,0,1132,426,669,1338,37
2021-05-13,22389,6125,10036,2921,0,1253,10,271,1620,153
2021-05-14,33477,9126,13470,6497,13,1759,160,372,1865,215
2021-05-15,8098,1213,3539,851,833,457,775,127,287,16
2021-05-16,2752,202,520,27,519,849,375,78,131,51
2021-05-17,36251,8084,9027,11530,2187,1835,87,1976,1162,363
2021-05-18,45341,8767,10694,14031,4524,1697,1708,2347,1285,288
2021-05-19,49000,9608,13131,13692,4594,1571,2324,2569,1216,295
2021-05-20,52780,9080,15431,14498,4282,1949,2998,2737,1420,385
2021-05-21,53822,9583,13742,16675,3561,2353,3168,2999,1235,506
2021-05-22,13247,2592,3084,1534,1605,1448,1830,650,328,176
2021-05-23,4442,1157,712,167,121,536,1376,99,122,152
2021-05-24,36688,7943,9239,9956,1468,1542,2668,2485,1101,286
2021-05-25,32295,7098,8722,8463,1836,1484,790,2578,930,394
2021-05-26,40618,9914,8042,12163,1781,1295,2779,3252,1027,365
2021-05-27,38588,9528,6413,14219,2376,1196,2390,1909,379,178
2021-05-28,46949,12331,7446,16245,2768,1573,2820,2559,1065,142
2021-05-29,12262,4166,768,1640,1330,923,1113,2123,139,60
2021-05-30,4754,1930,887,158,246,375,448,585,103,22
2021-05-31,43511,9934,5848,16761,2149,1740,2469,3495,787,328
2021-06-01,45003,12282,6439,16964,2062,1691,1525,2692,1054,294
2021-06-02,35858,10913,4154,13829,1399,1466,1200,1658,948,291
2021-06-03,7946,1671,654,2194,583,663,975,844,269,93
2021-06-04,23575,6513,1187,7313,1384,1145,1912,2855,982,284
2021-06-05,6937,2800,280,939,410,636,1074,444,276,78
2021-06-06,3154,1372,303,88,102,414,720,63,86,6
2021-06-07,16571,5653,2698,4301,152,1183,1122,617,679,166
2021-06-08,20104,7098,1259,5065,773,1841,1180,1266,1344,278
2021-06-09,15035,5640,1070,3561,890,1049,1011,873,767,174
2021-06-10,10254,3835,693,2645,713,572,379,571,698,148
2021-06-11,22203,7567,1171,5876,3216,1312,377,840,1595,249
2021-06-12,4159,1316,164,905,213,496,62,380,515,108
2021-06-13,2142,697,188,158,18,641,232,114,73,21
2021-06-14,11990,3214,462,5473,111,1218,230,425,748,109
2021-06-15,15631,3744,2497,5568,528,1398,272,803,685,136
2021-06-16,22138,3920,4622,6475,1494,1252,883,2489,846,157
2021-06-17,21025,4603,4591,5390,1154,909,1301,1832,964,281
2021-06-18,18767,4874,3933,4933,1023,939,958,1223,585,299
2021-06-19,5245,1790,299,1276,599,488,169,238,266,120
2021-06-20,4344,944,64,3080,7,105,56,26,54,8
2021-06-21,1419,622,70,119,17,388,65,96,30,12
2021-06-22,13300,3582,3204,3493,641,557,668,515,522,118
2021-06-23,25593,7423,4882,9061,632,687,1435,574,651,248
2021-06-24,38977,9195,6157,16059,890,733,1536,3611,612,184
2021-06-25,43836,9637,7146,16806,1316,2599,1658,3879,649,146
2021-06-26,11287,1694,512,4680,995,274,485,2449,189,9
2021-06-27,9946,1010,432,7646,109,329,92,191,99,38
2021-06-28,34882,7570,5063,14574,1261,1156,1350,3412,421,75
2021-06-29,34641,7311,4647,13769,1793,1621,1280,3500,582,138
2021-06-30,27562,6243,4587,9591,1319,855,1142,3270,486,69
2021-07-01,41904,10596,9015,10675,2218,1264,2313,4581,1018,224
2021-07-02,60551,14895,12204,18104,3235,1910,3518,5448,1090,147
2021-07-03,15223,2660,2024,3731,917,1304,1349,2991,227,20
2021-07-04,21463,2567,2057,11489,494,1536,1790,1357,146,27
2021-07-05,37672,7638,6547,14670,1378,889,2066,3715,717,52
2021-07-06,75994,18820,12117,28485,3846,2402,3923,4919,1381,101
2021-07-07,66179,13060,9820,26331,2554,2368,3482,6571,1882,111
2021-07-08,45267,10801,8336,12953,1895,2127,2705,4791,1488,171
2021-07-09,40366,12454,7967,5947,2596,2755,2975,4305,1228,139
2021-07-10,14143,2912,1935,4973,560,1330,1188,1194,37,14
2021-07-11,17156,1617,1132,11992,229,551,958,603,43,31
2021-07-12,52335,11852,8110,21611,1984,1667,2369,3493,1126,123
2021-07-13,55799,12495,8632,22067,1713,2697,3164,3984,935,112
2021-07-14,52347,11279,9225,20337,1496,2025,3283,3670,928,104
2021-07-15,46349,12094,6970,16695,1653,1594,2597,3519,1123,104
2021-07-16,33603,397,7805,13598,2003,1968,3227,3385,1002,218
2021-07-17,12619,1914,3613,2462,454,751,1574,1571,197,83
2021-07-18,24708,10637,4535,6173,215,738,745,1497,155,13
2021-07-19,39927,9642,6749,13041,1893,1899,2796,2909,917,81
2021-07-20,37244,8419,6727,12024,1365,1850,2585,3189,960,125
2021-07-21,36839,9767,5889,10809,1346,1645,2757,3450,1065,111
2021-07-22,29826,7322,5759,8570,1301,1384,1789,2798,790,113
2021-07-23,27003,5573,5132,8317,1394,1309,1857,2510,785,126
2021-07-24,8826,1449,1903,2118,447,581,915,1237,121,55
2021-07-25,9479,631,2251,4115,335,450,426,1107,53,111
2021-07-26,22600,3020,5204,7194,1755,914,1591,1959,779,184
2021-07-27,24001,2788,5520,7698,1359,1223,1798,2410,953,252
2021-07-28,16595,1514,2689,7537,1023,405,1215,1501,611,100
2021-07-29,11965,892,2177,5258,757,251,726,1371,471,62
2021-07-30,10988,810,1240,5447,746,283,793,1018,585,66
2021-07-31,3781,262,316,1861,360,89,320,559,11,3
2021-08-01,3374,246,162,2370,7,21,147,421,0,0
2021-08-02,12241,583,1267,6337,1080,223,1035,1190,458,68
2021-08-03,10245,1198,2047,3971,743,174,636,976,452,48
2021-08-04,9952,1548,2167,3789,684,141,402,781,385,53
2021-08-05,9952,1548,2167,3789,684,141,402,781,385,53
2021-08-06,570,16,54,19,30,11,38,398,4,0
2021-08-07,1872,473,741,273,70,52,53,202,8,0
2021-08-08,2789,741,723,1212,4,45,53,10,0,1
2021-08-09,10817,2205,2009,3997,780,207,392,835,351,41
2021-08-10,9279,1997,1682,3231,615,268,408,670,358,50
2021-08-11,8038,1747,1400,3165,472,259,278,435,244,38
2021-08-12,8240,2016,1310,3256,547,245,220,319,276,51
2021-08-13,12367,2531,1777,5691,587,404,389,507,409,72
2021-08-14,4997,2679,336,1544,212,56,103,55,12,0
2021-08-15,6673,2908,629,2983,6,59,51,36,1,0
2021-08-16,11510,2897,1561,4555,604,488,314,617,419,55
2021-08-17,11456,2826,1722,4549,626,428,294,527,443,41
2021-08-18,11207,2838,2063,3672,776,376,291,511,574,106
2021-08-19,9872,2190,2187,3044,738,470,271,463,460,49
2021-08-20,10495,2808,2260,3202,607,407,259,439,432,81
2021-08-21,3617,1485,501,1068,130,271,75,56,11,20
2021-08-22,3926,1556,884,1273,6,135,52,10,9,1
2021-08-23,9850,2385,1970,3190,631,421,229,557,403,64
2021-08-24,17598,4090,3917,5388,1276,774,461,836,733,123
2021-08-25,15425,3712,3209,5036,998,544,401,747,674,104
2021-08-26,57406,13085,10337,23059,2345,1383,2117,3720,1234,126
2021-08-27,20788,4529,3810,8193,1019,824,630,912,761,110
2021-08-28,12876,4626,3499,3470,191,617,306,84,64,19
2021-08-29,13238,4564,3598,4174,29,555,220,29,63,6
2021-08-30,32162,4223,1568,1442,512,11257,7634,1093,3752,681
2021-08-31,22416,5680,5806,6458,1167,1222,489,761,613,220
2021-09-01,8063,1238,20,49,1075,2155,2044,530,572,380
2021-09-02,5570,1157,40,67,818,1466,757,364,432,467
2021-09-03,5570,1157,40,67,818,1466,757,364,432,467
2021-09-04,4235,785,61,62,605,1133,475,386,314,414
2021-09-05,549,46,0,14,193,216,13,42,25,0
2021-09-06,5021,905,22,66,713,1203,507,699,357,549
2021-09-07,5898,1658,423,50,710,1072,500,717,528,238
2021-09-08,5898,1658,423,50,710,1072,500,717,528,238
2021-09-09,5968,1541,93,828,527,1385,484,534,407,169
2021-09-10,6479,1751,277,1200,384,1243,416,546,395,267
2021-09-11,1134,506,2,142,73,216,131,42,12,10
2021-09-12,923,505,4,178,14,145,48,4,21,4
2021-09-13,6939,2140,5,1224,465,1273,746,484,490,110
2021-09-14,6939,2140,5,1224,465,1273,746,484,490,110
2021-09-15,7176,2208,21,1122,528,1598,590,431,562,116
2021-09-16,5608,2296,726,538,241,771,375,284,307,67
2021-09-17,5608,2296,726,538,241,771,375,284,307,67
2021-09-18,5608,2296,726,538,241,771,375,284,307,67
2021-09-19,6414,3066,667,70,192,1132,484,518,221,60
2021-09-20,6414,3066,667,70,192,1132,484,518,221,60
2021-09-21,11483,5665,1811,653,422,1348,548,422,485,127
2021-09-22,11483,5665,1811,653,422,1348,548,422,485,127
2021-09-23,0,0,0,0,0,0,0,0,0,0
2021-09-24,6992,3203,1457,10,319,758,396,408,424,17
2021-09-25,2352,1704,383,5,38,34,157,24,6,1
2021-09-26,1626,1329,227,1,9,13,43,1,3,0
2021-09-27,10010,4713,2053,129,399,1121,725,415,368,87
2021-09-28,8714,3917,1903,251,461,703,478,343,546,112
2021-09-29,8714,3917,1903,251,461,703,478,343,546,112
2021-09-30,5333,1611,1917,675,282,107,240,300,161,39
2021-10-01,5333,1611,1917,675,282,107,240,300,161,39
2021-10-02,1190,207,527,251,62,29,92,10,8,4
2021-10-03,1417,200,647,201,18,25,92,1,229,4
2021-10-04,12453,3335,3118,1974,613,1243,586,392,844,348
2021-10-05,7358,1368,2616,1574,422,307,383,338,311,39
2021-10-06,6758,1462,2125,1454,304,374,330,254,344,111
2021-10-07,5378,1284,1732,1240,271,204,296,237,51,63
2021-10-08,5652,1130,1941,1417,285,238,280,0,291,70
2021-10-09,1172,246,252,311,36,14,32,281,0,0
2021-10-10,1065,273,328,264,1,73,24,9,10,83
2021-10-11,6089,1435,2113,706,392,558,419,180,202,84
2021-10-12,5681,1063,1647,1311,374,317,420,229,264,56
2021-10-13,6030,1024,1802,1571,290,360,372,219,296,96
2021-10-14,6259,1224,1842,1602,315,349,328,233,292,74
2021-10-15,6316,1227,1905,1528,366,351,404,251,202,82
2021-10-16,1130,238,450,210,64,23,126,16,1,2
2021-10-17,1878,232,1049,454,34,31,59,0,16,3
2021-10-18,8146,1525,2672,1809,496,385,553,298,289,119
2021-10-19,7834,1524,2497,2201,473,305,420,208,186,20
2021-10-20,6644,1158,2071,1711,429,265,346,259,226,179
2021-10-21,6929,1277,2380,1579,474,220,509,226,174,90
2021-10-22,8267,1505,2478,2551,410,154,499,410,170,90
2021-10-23,2382,406,513,633,190,28,545,46,21,0
2021-10-24,1410,377,247,513,89,11,111,42,17,3
