,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-03-12,1.18,1.08,1.19,1.08,1.45,0.82,1.81,1.59,1.36,1.62
2021-03-13,1.19,1.09,1.2,1.08,1.45,0.82,1.82,1.61,1.36,1.63
2021-03-14,1.19,1.1,1.21,1.08,1.45,0.82,1.83,1.61,1.36,1.63
2021-03-15,1.22,1.13,1.24,1.1,1.47,0.84,1.85,1.68,1.4,1.7
2021-03-16,1.26,1.18,1.28,1.13,1.48,0.86,1.89,1.74,1.43,1.72
2021-03-17,1.3,1.22,1.34,1.15,1.5,0.88,1.96,1.87,1.46,1.77
2021-03-18,1.34,1.25,1.37,1.2,1.54,0.91,2.03,1.99,1.5,1.85
2021-03-19,1.44,1.31,1.5,1.31,1.77,0.93,2.19,2.08,1.51,1.86
2021-03-20,1.45,1.33,1.5,1.31,1.96,0.93,2.23,2.11,1.52,1.86
2021-03-21,1.47,1.33,1.5,1.31,2.09,0.93,2.25,2.14,1.53,1.86
2021-03-22,1.57,1.46,1.55,1.4,2.28,0.96,2.48,2.29,1.58,2.03
2021-03-23,1.71,1.63,1.66,1.49,2.39,1.02,2.87,2.54,1.71,2.16
2021-03-24,1.88,1.79,1.95,1.61,2.47,1.13,3.16,2.7,1.87,2.29
2021-03-25,2.05,1.91,2.26,1.75,2.58,1.26,3.34,2.89,2.06,2.5
2021-03-26,2.23,2.04,2.6,1.92,2.67,1.39,3.44,3.05,2.33,2.65
2021-03-27,2.26,2.07,2.66,1.93,2.68,1.42,3.45,3.1,2.53,2.65
2021-03-28,2.27,2.08,2.67,1.94,2.68,1.42,3.45,3.1,2.55,2.66
2021-03-29,2.37,2.17,2.82,2.03,2.76,1.48,3.51,3.14,2.78,2.76
2021-03-30,2.49,2.27,3.01,2.15,2.83,1.54,3.56,3.22,2.94,2.84
2021-03-31,2.62,2.37,3.21,2.29,2.91,1.61,3.6,3.33,3.14,3.14
2021-04-01,2.74,2.47,3.38,2.39,2.97,1.68,3.68,3.43,3.41,3.67
2021-04-02,2.75,2.48,3.4,2.41,2.97,1.69,3.75,3.44,3.43,3.83
2021-04-03,2.77,2.49,3.42,2.41,2.98,1.69,3.75,3.46,3.51,3.97
2021-04-04,2.78,2.5,3.43,2.43,2.98,1.7,3.76,3.46,3.51,4.02
2021-04-05,2.92,2.62,3.69,2.52,3.1,1.79,3.81,3.6,3.81,4.35
2021-04-06,3.08,2.71,3.97,2.65,3.25,1.94,3.88,3.76,4.1,4.83
2021-04-07,3.26,2.81,4.22,2.79,3.6,2.14,4.04,3.98,4.37,5.2
2021-04-08,3.45,2.93,4.44,2.9,4.02,2.49,4.25,4.26,4.66,5.68
2021-04-09,3.65,3.08,4.61,3.03,4.48,2.79,4.54,4.58,4.94,6.16
2021-04-10,3.69,3.12,4.65,3.04,4.63,2.84,4.58,4.64,4.97,6.25
2021-04-11,3.71,3.14,4.67,3.06,4.74,2.85,4.61,4.66,4.99,6.3
2021-04-12,3.85,3.28,4.81,3.18,4.89,2.96,4.77,4.83,5.21,6.56
2021-04-13,4.01,3.43,4.99,3.31,5.09,3.08,4.93,5.03,5.45,6.98
2021-04-14,4.19,3.59,5.21,3.44,5.28,3.19,5.14,5.18,5.68,7.97
2021-04-15,4.37,3.76,5.45,3.57,5.46,3.31,5.46,5.22,5.91,8.95
2021-04-16,4.57,3.95,5.69,3.75,5.66,3.42,5.67,5.33,6.16,9.89
2021-04-17,4.62,3.99,5.71,3.76,5.88,3.44,5.9,5.36,6.19,10.24
2021-04-18,4.64,4.01,5.73,3.77,6.03,3.46,5.97,5.36,6.2,10.38
2021-04-19,4.8,4.17,5.89,3.92,6.13,3.53,6.11,5.46,6.43,11.25
2021-04-20,4.97,4.37,6.03,4.08,6.21,3.62,6.28,5.6,6.76,11.96
2021-04-21,5.13,4.55,6.14,4.26,6.27,3.71,6.44,5.74,7.03,12.68
2021-04-22,5.33,4.75,6.3,4.47,6.61,3.8,6.55,5.99,7.34,13.47
2021-04-23,5.57,4.94,6.45,4.61,7.35,3.94,7.13,6.24,7.73,14.43
2021-04-24,5.65,4.98,6.47,4.64,7.88,4.0,7.5,6.26,7.77,15.15
2021-04-25,5.69,5.02,6.48,4.64,8.17,4.06,7.52,6.27,7.78,15.28
2021-04-26,5.93,5.19,6.73,4.84,8.34,4.27,7.99,6.54,8.25,16.24
2021-04-27,6.22,5.53,6.98,5.02,8.49,4.47,8.58,6.93,8.81,17.55
2021-04-28,6.56,5.91,7.27,5.29,8.64,4.67,9.12,7.31,9.35,18.91
2021-04-29,6.88,6.26,7.56,5.57,8.83,4.88,9.57,7.67,9.85,19.57
2021-04-30,7.25,6.7,7.89,5.92,9.0,5.13,10.01,8.06,10.46,20.41
2021-05-01,7.3,6.75,7.92,5.94,9.08,5.18,10.16,8.13,10.51,20.61
2021-05-02,7.33,6.78,7.94,5.94,9.16,5.21,10.26,8.14,10.53,20.67
2021-05-03,7.56,7.08,8.17,6.18,9.24,5.35,10.55,8.29,10.78,20.92
2021-05-04,7.83,7.25,8.53,6.48,9.56,5.5,10.88,8.56,11.16,21.11
2021-05-05,8.1,7.5,8.91,6.73,9.87,5.67,11.13,8.72,11.56,21.3
2021-05-06,8.32,7.82,9.14,6.89,9.95,5.8,11.35,8.87,11.87,21.45
2021-05-07,8.52,8.16,9.2,7.08,10.0,5.99,11.51,9.02,12.39,21.6
2021-05-08,8.58,8.24,9.21,7.11,10.06,6.05,11.59,9.06,12.69,21.64
2021-05-09,8.6,8.25,9.21,7.12,10.08,6.09,11.63,9.07,12.71,21.66
2021-05-10,8.7,8.33,9.24,7.23,10.11,6.27,11.73,9.2,13.15,21.74
2021-05-11,8.8,8.41,9.27,7.32,10.15,6.43,11.82,9.32,13.69,21.84
2021-05-12,8.87,8.48,9.3,7.36,10.16,6.6,11.92,9.47,14.0,21.87
2021-05-13,9.1,8.72,9.8,7.47,10.18,6.76,11.93,9.6,14.43,22.0
2021-05-14,9.41,9.07,10.47,7.7,10.2,6.99,11.98,9.72,14.89,22.19
2021-05-15,9.49,9.13,10.65,7.72,10.36,7.05,12.11,9.75,14.97,22.2
2021-05-16,9.52,9.16,10.68,7.72,10.47,7.17,12.18,9.76,15.0,22.24
2021-05-17,9.86,9.46,11.13,8.09,10.89,7.43,12.21,10.14,15.32,22.54
2021-05-18,10.28,9.79,11.66,8.53,11.75,7.67,12.5,10.58,15.68,22.81
2021-05-19,10.72,10.15,12.31,8.95,12.61,7.88,12.88,11.05,16.01,23.09
2021-05-20,11.2,10.49,13.07,9.39,13.41,8.11,13.35,11.56,16.36,23.49
2021-05-21,11.68,10.85,13.75,9.89,14.07,8.38,13.87,12.1,16.66,23.9
2021-05-22,11.8,10.95,13.91,9.94,14.37,8.55,14.2,12.22,16.74,24.05
2021-05-23,11.85,11.0,13.94,9.95,14.39,8.61,14.46,12.24,16.77,24.19
2021-05-24,12.18,11.29,14.4,10.27,14.67,8.8,14.92,12.69,17.04,24.44
2021-05-25,12.54,11.57,14.96,10.66,15.01,8.99,15.14,13.19,17.25,24.75
2021-05-26,13.01,12.06,15.49,11.13,15.66,9.15,15.67,13.82,17.49,25.04
2021-05-27,13.46,12.63,15.95,11.62,16.19,9.3,16.09,14.21,17.59,25.2
2021-05-28,13.91,13.15,16.32,12.13,16.72,9.48,16.56,14.73,17.87,25.31
2021-05-29,14.03,13.31,16.36,12.18,16.97,9.61,16.79,15.14,17.91,25.37
2021-05-30,14.08,13.38,16.41,12.18,17.01,9.65,16.9,15.24,17.94,25.39
2021-05-31,14.47,13.75,16.7,12.7,17.41,9.86,17.37,15.93,18.14,25.69
2021-06-01,14.89,14.2,17.02,13.21,17.84,10.07,17.68,16.46,18.4,25.91
2021-06-02,15.21,14.6,17.23,13.63,18.12,10.25,17.88,16.82,18.64,26.15
2021-06-03,15.29,14.66,17.27,13.7,18.23,10.33,18.05,16.97,18.71,26.23
2021-06-04,15.62,15.13,17.45,14.03,18.5,10.48,18.42,17.48,18.96,26.45
2021-06-05,15.71,15.27,17.49,14.07,18.61,10.56,18.75,17.57,19.04,26.51
2021-06-06,15.74,15.33,17.52,14.08,18.66,10.61,18.86,17.58,19.05,26.54
2021-06-07,16.17,15.78,18.3,14.47,18.91,10.75,19.04,17.87,19.22,26.71
2021-06-08,16.7,16.34,18.99,14.98,19.55,10.98,19.45,18.52,19.55,27.13
2021-06-09,17.07,16.8,19.41,15.32,20.03,11.12,19.95,18.83,19.75,27.36
2021-06-10,17.32,17.13,19.69,15.52,20.31,11.21,20.27,19.03,19.93,27.63
2021-06-11,17.71,17.62,20.0,15.88,21.08,11.42,20.59,19.36,20.32,27.94
2021-06-12,17.77,17.71,20.04,15.92,21.16,11.49,20.66,19.47,20.46,28.05
2021-06-13,17.81,17.77,20.07,15.92,21.2,11.58,20.73,19.52,20.47,28.09
2021-06-14,18.01,17.97,20.2,16.16,21.28,11.78,20.9,19.77,20.66,28.25
2021-06-15,18.22,18.16,20.42,16.39,21.44,12.01,21.05,20.08,20.85,28.47
2021-06-16,18.51,18.39,20.78,16.67,21.78,12.2,21.31,20.72,21.09,28.71
2021-06-17,18.77,18.66,21.08,16.89,22.07,12.36,21.58,21.15,21.36,28.99
2021-06-18,19.03,18.95,21.35,17.11,22.45,12.55,21.81,21.55,21.53,29.27
2021-06-19,19.12,19.06,21.39,17.16,22.68,12.65,21.87,21.79,21.61,29.38
2021-06-20,19.17,19.12,21.41,17.26,22.72,12.67,21.9,21.82,21.63,29.39
2021-06-21,19.21,19.16,21.44,17.27,22.75,12.75,21.97,21.86,21.66,29.4
2021-06-22,19.52,19.39,21.8,17.62,23.15,12.91,22.25,22.45,21.83,29.57
2021-06-23,19.93,19.75,22.26,18.18,23.54,13.07,22.62,22.86,22.02,29.84
2021-06-24,20.35,20.12,22.65,18.73,23.85,13.2,23.02,23.61,22.19,30.11
2021-06-25,20.85,20.53,23.07,19.39,24.29,13.55,23.47,24.66,22.38,30.3
2021-06-26,20.98,20.63,23.11,19.55,24.52,13.6,23.66,25.14,22.44,30.34
2021-06-27,21.09,20.71,23.14,19.78,24.58,13.66,23.76,25.2,22.47,30.39
2021-06-28,21.51,21.08,23.56,20.32,24.93,13.87,24.13,25.89,22.73,30.52
2021-06-29,21.94,21.48,23.9,20.84,25.44,14.14,24.49,26.67,23.0,30.7
2021-06-30,22.3,21.84,24.25,21.21,25.88,14.27,24.77,27.37,23.26,30.98
2021-07-01,22.78,22.36,24.77,21.63,26.59,14.49,25.23,28.28,23.66,31.51
2021-07-02,23.42,23.0,25.43,22.26,27.58,14.74,25.87,29.36,24.04,31.76
2021-07-03,23.57,23.12,25.54,22.38,27.82,14.9,26.14,29.91,24.14,31.8
2021-07-04,23.78,23.23,25.66,22.73,27.92,15.13,26.48,30.16,24.21,31.83
2021-07-05,24.16,23.53,26.08,23.23,28.21,15.25,26.84,30.84,24.52,32.08
2021-07-06,24.91,24.23,26.82,24.15,29.05,15.59,27.52,31.79,24.91,32.31
2021-07-07,25.59,24.74,27.44,25.03,29.78,15.93,28.16,33.09,25.56,32.88
2021-07-08,26.09,25.21,27.97,25.49,30.33,16.22,28.68,34.14,26.01,33.39
2021-07-09,26.51,25.7,28.44,25.71,30.92,16.58,29.21,35.0,26.39,33.86
2021-07-10,26.65,25.82,28.55,25.87,31.05,16.76,29.43,35.23,26.4,33.88
2021-07-11,26.83,25.89,28.63,26.27,31.11,16.84,29.63,35.36,26.45,33.94
2021-07-12,27.39,26.44,29.12,26.98,31.63,17.13,30.07,36.07,26.84,34.39
2021-07-13,27.98,26.99,29.62,27.74,32.07,17.51,30.67,36.84,27.17,34.95
2021-07-14,28.56,27.5,30.21,28.49,32.44,17.82,31.32,37.57,27.53,35.56
2021-07-15,29.22,28.11,30.83,29.32,32.9,18.09,31.92,38.67,27.94,36.16
2021-07-16,29.81,28.13,31.55,30.32,33.55,18.38,32.76,39.79,28.27,36.69
2021-07-17,30.05,28.25,31.75,30.65,33.86,18.49,33.09,40.35,28.33,36.9
2021-07-18,30.36,28.65,31.99,31.12,33.91,18.61,33.26,40.64,28.37,36.91
2021-07-19,31.15,29.37,32.63,32.23,34.53,18.95,33.91,41.67,28.71,37.51
2021-07-20,31.9,30.0,33.21,33.39,35.01,19.29,34.52,42.77,29.08,38.15
2021-07-21,32.67,30.67,33.8,34.51,35.56,19.64,35.15,43.97,29.48,38.72
2021-07-22,33.46,31.4,34.54,35.55,36.12,20.05,35.74,45.15,29.83,39.39
2021-07-23,34.29,32.17,35.35,36.58,36.84,20.6,36.49,46.3,30.2,39.93
2021-07-24,34.55,32.4,35.59,36.85,37.05,20.8,36.86,46.96,30.23,40.18
2021-07-25,34.87,32.86,35.74,37.29,37.15,20.92,37.08,47.34,30.24,40.38
2021-07-26,35.73,33.62,36.51,38.44,38.05,21.32,37.82,48.55,30.71,41.0
2021-07-27,36.66,34.46,37.25,39.73,38.81,21.87,38.56,49.94,31.26,41.65
2021-07-28,37.47,35.16,38.08,40.86,39.37,22.17,39.17,51.1,31.51,41.9
2021-07-29,38.1,35.72,38.99,41.62,39.74,22.36,39.56,52.01,31.68,42.05
2021-07-30,38.62,36.28,39.73,42.11,40.12,22.69,40.02,52.72,31.86,42.19
2021-07-31,38.77,36.44,39.92,42.24,40.26,22.83,40.18,53.0,31.87,42.19
2021-08-01,38.95,36.67,40.17,42.46,40.27,22.85,40.26,53.15,31.87,42.19
2021-08-02,39.46,37.21,40.81,42.99,40.76,23.02,40.68,53.97,32.02,42.32
2021-08-03,39.85,37.61,41.27,43.4,41.11,23.19,40.94,54.74,32.15,42.43
2021-08-04,40.19,37.93,41.71,43.73,41.45,23.34,41.35,55.47,32.25,42.52
2021-08-05,40.54,38.24,42.15,44.05,41.78,23.5,41.75,56.19,32.36,42.61
2021-08-06,40.57,38.27,42.17,44.05,41.81,23.51,41.94,56.39,32.36,42.61
2021-08-07,40.65,38.33,42.26,44.13,41.86,23.54,42.19,56.63,32.37,42.61
2021-08-08,40.75,38.41,42.41,44.26,41.88,23.57,42.3,56.78,32.37,42.62
2021-08-09,41.13,38.69,42.9,44.59,42.46,23.79,42.81,57.73,32.49,42.7
2021-08-10,41.52,39.01,43.43,44.96,43.03,23.99,43.25,58.38,32.73,42.78
2021-08-11,41.99,39.39,44.13,45.31,43.89,24.19,44.01,59.14,32.95,42.86
2021-08-12,42.53,39.79,44.99,45.87,44.5,24.43,44.64,59.81,33.17,43.26
2021-08-13,43.07,40.24,45.65,46.46,45.2,24.74,45.3,60.59,33.35,43.61
2021-08-14,43.21,40.41,45.78,46.6,45.38,24.86,45.49,60.66,33.36,43.61
2021-08-15,43.34,40.54,45.92,46.76,45.52,25.0,45.59,60.7,33.36,43.61
2021-08-16,43.86,40.93,46.84,47.23,46.14,25.25,46.17,61.33,33.59,43.85
2021-08-17,44.36,41.34,47.6,47.69,46.8,25.51,46.84,61.85,33.9,44.06
2021-08-18,44.89,41.75,48.13,48.26,48.02,25.78,47.47,62.43,34.45,44.4
2021-08-19,45.36,42.12,48.53,48.81,48.91,26.15,47.98,63.05,34.78,44.56
2021-08-20,45.78,42.48,48.9,49.33,49.58,26.42,48.43,63.5,35.27,44.74
2021-08-21,45.87,42.59,48.97,49.42,49.69,26.48,48.61,63.58,35.28,44.77
2021-08-22,45.96,42.67,49.08,49.55,49.76,26.55,48.68,63.59,35.29,44.78
2021-08-23,46.38,43.04,49.41,50.06,50.26,26.82,49.16,64.16,35.75,44.91
2021-08-24,47.17,43.72,50.11,50.94,51.5,27.41,49.99,65.23,36.43,45.21
2021-08-25,47.98,44.42,51.28,51.74,52.32,27.8,50.9,66.26,37.0,45.71
2021-08-26,48.84,45.25,52.12,52.71,53.09,28.42,51.74,67.44,37.63,46.16
2021-08-27,49.68,46.0,52.41,53.14,54.01,32.34,52.61,68.62,38.11,46.58
2021-08-28,50.02,46.3,52.85,53.57,54.3,32.71,52.93,68.67,38.17,46.6
2021-08-29,50.35,46.6,53.31,54.01,54.55,32.96,53.17,68.7,38.2,46.61
2021-08-30,51.21,47.44,53.52,54.69,55.76,34.68,55.33,69.59,39.32,47.22
2021-08-31,51.65,47.85,54.03,55.03,56.19,35.17,56.0,69.99,39.94,47.94
2021-09-01,51.93,48.21,54.12,55.08,56.7,35.79,56.89,70.34,40.33,48.51
2021-09-02,52.14,48.44,54.25,55.14,57.04,36.28,57.24,70.57,40.71,49.16
2021-09-03,52.34,48.67,54.37,55.2,57.38,36.78,57.59,70.81,41.09,49.8
2021-09-04,52.52,48.88,54.48,55.28,57.63,37.22,57.8,70.99,41.36,50.15
2021-09-05,52.61,49.0,54.56,55.34,57.73,37.42,57.86,71.06,41.42,50.15
2021-09-06,52.84,49.22,54.74,55.47,58.01,37.93,58.12,71.41,41.77,50.56
2021-09-07,53.14,49.54,55.07,55.65,58.32,38.39,58.42,71.8,42.15,50.79
2021-09-08,53.44,49.87,55.41,55.84,58.63,38.86,58.73,72.19,42.52,51.02
2021-09-09,53.73,50.16,55.61,56.11,59.04,39.31,59.07,72.51,42.86,51.25
2021-09-10,53.95,50.36,55.77,56.28,59.3,39.63,59.32,72.82,43.25,51.61
2021-09-11,53.99,50.44,55.8,56.31,59.33,39.7,59.37,72.87,43.26,51.63
2021-09-12,54.03,50.51,55.83,56.33,59.34,39.74,59.39,72.88,43.27,51.63
2021-09-13,54.22,50.72,55.95,56.46,59.56,40.06,59.69,73.22,43.64,51.84
2021-09-14,54.42,50.93,56.07,56.58,59.78,40.39,59.98,73.57,44.02,52.05
2021-09-15,54.63,51.13,56.23,56.71,60.07,40.74,60.22,73.84,44.54,52.29
2021-09-16,54.74,51.26,56.37,56.76,60.2,40.92,60.33,73.98,44.77,52.41
2021-09-17,54.86,51.39,56.51,56.82,60.34,41.1,60.44,74.11,45.0,52.53
2021-09-18,54.98,51.52,56.65,56.88,60.48,41.28,60.55,74.25,45.23,52.65
2021-09-19,55.21,51.71,57.07,57.06,60.6,41.55,60.75,74.49,45.48,52.74
2021-09-20,55.45,51.89,57.5,57.24,60.73,41.82,60.95,74.72,45.74,52.82
2021-09-21,56.13,52.56,58.54,57.9,61.21,42.25,61.41,75.49,46.19,53.02
2021-09-22,56.81,53.23,59.58,58.56,61.7,42.67,61.86,76.26,46.63,53.22
2021-09-23,56.81,53.23,59.58,58.56,61.7,42.67,61.86,76.26,46.63,53.22
2021-09-24,57.12,53.66,59.98,58.61,62.39,42.95,62.18,76.76,46.95,53.24
2021-09-25,57.2,53.8,60.08,58.63,62.54,43.03,62.38,76.81,46.96,53.24
2021-09-26,57.24,53.9,60.11,58.65,62.56,43.07,62.4,76.82,46.96,53.26
2021-09-27,57.66,54.45,60.48,58.96,63.11,43.49,62.83,77.37,47.38,53.4
2021-09-28,58.01,54.94,60.78,59.22,63.53,43.77,63.13,77.72,47.75,53.58
2021-09-29,58.35,55.44,61.07,59.48,63.94,44.05,63.43,78.07,48.12,53.75
2021-09-30,58.53,55.67,61.28,59.62,64.15,44.13,63.55,78.28,48.28,53.82
2021-10-01,58.7,55.9,61.49,59.76,64.35,44.22,63.67,78.49,48.44,53.89
2021-10-02,58.74,55.94,61.54,59.77,64.39,44.26,63.72,78.5,48.44,53.9
2021-10-03,58.77,55.97,61.59,59.79,64.4,44.28,63.74,78.5,48.64,53.9
2021-10-04,59.13,56.38,61.96,59.99,64.79,44.81,64.14,78.81,49.24,54.5
2021-10-05,59.32,56.58,62.19,60.16,65.03,44.97,64.35,79.02,49.57,54.58
2021-10-06,59.51,56.76,62.4,60.3,65.21,45.1,64.58,79.18,49.97,54.72
2021-10-07,59.65,56.92,62.6,60.43,65.37,45.21,64.76,79.31,50.03,54.84
2021-10-08,59.82,57.1,62.81,60.58,65.54,45.35,64.94,79.31,50.27,54.94
2021-10-09,59.86,57.14,62.85,60.61,65.58,45.36,64.96,79.5,50.27,54.94
2021-10-10,59.88,57.17,62.89,60.63,65.58,45.38,64.97,79.5,50.28,55.02
2021-10-11,60.07,57.42,63.16,60.71,65.78,45.61,65.17,79.59,50.54,55.13
2021-10-12,60.33,57.66,63.4,61.09,65.95,45.76,65.39,79.72,50.84,55.21
2021-10-13,60.59,57.89,63.64,61.46,66.11,45.89,65.6,79.86,51.14,55.36
2021-10-14,60.97,58.12,64.28,61.92,66.28,46.04,66.0,80.14,51.44,55.58
2021-10-15,61.34,58.4,64.87,62.36,66.47,46.21,66.41,80.37,51.68,55.79
2021-10-16,61.4,58.45,65.0,62.41,66.55,46.23,66.57,80.38,51.68,55.79
2021-10-17,61.48,58.49,65.18,62.5,66.57,46.25,66.66,80.39,51.7,55.79
2021-10-18,62.0,58.99,65.9,63.11,66.96,46.48,67.18,80.65,52.05,56.11
2021-10-19,62.66,59.72,66.74,63.87,67.51,46.71,67.77,81.01,52.41,56.4
2021-10-20,63.22,60.28,67.52,64.45,68.01,46.89,68.29,81.5,52.78,56.89
2021-10-21,63.73,60.8,68.19,64.98,68.47,47.07,68.89,81.94,53.15,57.39
2021-10-22,64.17,61.21,68.76,65.42,68.89,47.2,69.43,82.37,53.47,57.9
2021-10-23,64.25,61.29,68.86,65.49,68.99,47.23,69.63,82.44,53.5,57.9
2021-10-24,64.29,61.34,68.9,65.53,69.03,47.25,69.7,82.47,53.53,57.91
2021-10-25,64.87,61.91,69.67,66.14,69.65,47.5,70.34,82.97,54.05,58.24
2021-10-26,65.31,62.29,70.32,66.59,69.93,47.63,70.88,83.42,54.4,58.61
2021-10-27,65.84,62.78,71.06,67.11,70.33,47.91,71.45,83.94,54.9,59.09
2021-10-28,66.21,63.11,71.57,67.52,70.65,48.04,71.78,84.34,55.23,59.32
2021-10-29,66.86,63.69,72.38,68.13,71.39,48.45,72.46,85.06,56.06,60.22
2021-10-30,67.16,63.95,72.81,68.34,71.68,48.73,72.83,85.38,56.48,60.87
2021-10-31,67.28,64.02,72.96,68.54,71.79,48.76,72.95,85.47,56.58,60.98
2021-11-01,67.57,64.25,73.4,68.78,72.0,48.98,73.2,85.8,56.94,61.82
2021-11-02,67.59,64.28,73.43,68.79,72.0,48.98,73.2,85.8,56.95,61.84
2021-11-03,67.77,64.45,73.61,68.99,72.13,49.1,73.34,86.01,57.18,62.03
2021-11-04,68.0,64.65,73.84,69.22,72.33,49.34,73.61,86.26,57.58,62.5
2021-11-05,68.26,64.95,74.09,69.46,72.58,49.54,73.92,86.44,57.9,62.76
2021-11-06,68.33,65.08,74.14,69.5,72.72,49.58,74.04,86.44,57.94,62.8
2021-11-07,68.36,65.12,74.17,69.53,72.73,49.59,74.05,86.5,57.94,62.8
